Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type"">Type</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time"">Start Time</span>",Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,"<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count"">Jump Count</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit"">Total Grit</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow"">Avg Flow</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged"">Flagged</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_elapsed_speed"">Avg Elapsed Speed</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.dirt_distance"">Dirt Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_distance"">Newly Explored Distance</span>","<span class=""translation_missing"" title=""translation missing: en-US.lib.export.portability_exporter.activities.horton_values.newly_explored_dirt_distance"">Newly Explored Dirt Distance</span>"
3785395595,"Jul 19, 2020, 10:39:15 AM",Lunch Run,Run,,3231,10.06,184.0,183,false,"",activities/4045708728.fit.gz,,,3231.0,3212.0,10063.900390625,5.599999904632568,3.1332192420959473,188.07142639160156,187.57142639160156,243.0,350.6000061035156,21.799999237060547,0.004968252964317799,,,90.0,82.04330444335938,,174.0127716064453,,,734.0,,,183.0,,,,,,,,,,,,,0.0,,1.0,10541.099609375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3793422990,"Jul 20, 2020, 8:01:56 PM",Night Run,Run,,1488,2.89,148.0,10,false,"",activities/4054665224.fit.gz,,,1488.0,1482.0,2897.60009765625,3.5,1.955195665359497,15.010000228881836,-0.28999999165534973,223.10000610351562,238.39999389648438,5.900000095367432,0.5280231833457947,,,85.0,70.47055053710938,,135.14999389648438,,,200.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,2939.199951171875,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3825085345,"Jul 26, 2020, 3:23:58 AM",Morning Run,Run,,4266,12.04,185.0,240,false,"",activities/4091059294.fit.gz,,,4266.0,4256.0,12043.2998046875,5.400000095367432,2.8297226428985596,331.8900146484375,319.2900085449219,240.60000610351562,557.7000122070312,15.300000190734863,0.1046224907040596,,,93.0,84.10700988769531,,173.5411376953125,,,974.0,,,240.0,,,,,,,,,,,,,0.0,,1.0,13324.7001953125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3851463320,"Jul 30, 2020, 5:14:27 AM",Morning Run,Run,,1400,3.04,148.0,8,false,"",activities/4120873206.fit.gz,,,1400.0,1397.0,3043.800048828125,5.099999904632568,2.17881178855896,0.0,15.199999809265137,222.8000030517578,238.39999389648438,1.2000000476837158,-0.4993757903575897,,,86.0,73.81719207763672,,132.6609344482422,,,200.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,3018.10009765625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3851464528,"Aug 2, 2020, 4:02:27 AM",Lost in the woods (half),Run,"",8214,21.34,186.0,400,false,"",activities/4120874502.fit.gz,,,8214.0,8094.0,21339.0,5.699999809265137,2.636397361755371,521.3200073242188,524.9199829101562,226.6999969482422,466.20001220703125,32.5,-0.016870519146323204,,,111.0,80.39229583740234,,170.21298217773438,,,1685.0,,,400.0,,,,,,8.0,,,,,0.0,348.0,0.0,,1.0,23416.30078125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3866418940,"Aug 3, 2020, 4:25:39 PM",Evening Run,Run,,1939,3.86,156.0,11,false,"",activities/4137351759.fit.gz,,,1939.0,1936.0,3860.0,3.200000047683716,1.9938015937805176,20.559999465942383,7.559999942779541,239.1999969482422,252.6999969482422,4.199999809265137,0.33678755164146423,,,84.0,69.96149444580078,,133.38914489746094,,,262.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,3900.0,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3866419739,"Aug 5, 2020, 5:05:44 AM",Morning Run,Run,,1945,4.23,141.0,9,false,"",activities/4137352626.fit.gz,,,1945.0,1945.0,4237.7998046875,4.0,2.1788175106048584,25.656665802001953,27.156665802001953,239.10000610351562,247.8000030517578,2.200000047683716,-0.03539572283625603,,,84.0,81.35563659667969,,134.8651580810547,,,283.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,4252.0,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3888063720,"Aug 8, 2020, 5:20:13 AM",Morning Run,Run,,1640,3.64,142.0,8,false,"",activities/4161048002.fit.gz,,,1640.0,1640.0,3648.60009765625,3.4000000953674316,2.2247560024261475,51.496665954589844,51.5966682434082,237.0,284.6000061035156,9.899999618530273,-0.0027407773304730654,,,84.0,78.56402587890625,,131.68048095703125,,,244.0,,,8.0,,,,,,,,,,,,,0.0,,1.0,3753.60009765625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3888064353,"Aug 9, 2020, 11:37:00 AM",Hard one,Run,"",1751,6.06,184.0,103,false,"",activities/4161048703.fit.gz,,,1751.0,1751.0,6059.7001953125,4.900000095367432,3.4607081413269043,5.340000152587891,22.34000015258789,219.89999389648438,239.5,4.699999809265137,-0.28054192662239075,,,92.0,85.1065673828125,,175.33981323242188,,,416.0,,,103.0,,,,,,9.0,,,,,0.0,87.0,0.0,,1.0,6037.39990234375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3898532569,"Aug 11, 2020, 9:37:37 AM",Lunch Run,Run,,994,3.08,163.0,25,false,"",activities/4172528384.fit.gz,,,994.0,990.0,3087.199951171875,5.300000190734863,3.1183838844299316,4.940000057220459,4.940000057220459,215.3000030517578,220.5,1.899999976158142,0.0,,,88.0,85.22897338867188,,152.74571228027344,,,209.0,,,25.0,,,,,,,,,,,,,0.0,,1.0,3090.800048828125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3917669264,"Aug 15, 2020, 4:13:29 PM",Od Tatier k Dunaju #1,Run,"",2146,7.88,199.0,144,false,"",activities/4193340360.fit.gz,,,2146.0,2146.0,7886.7998046875,8.0,3.675116539001465,86.23999786376953,109.63999938964844,303.29998779296875,380.0,14.600000381469727,-0.29669827222824097,,,98.0,86.66368103027344,,185.0,,,559.0,,,144.0,,,,,,8.0,,,,,0.0,92.0,0.0,,1.0,8067.60009765625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3919302163,"Aug 16, 2020, 1:11:38 AM",Od Tatier k Dunaju #2,Run,"",2660,9.66,197.0,159,false,"",activities/4195145157.fit.gz,,,2660.0,2638.0,9664.2001953125,5.199999809265137,3.663457155227661,67.72000122070312,75.41999816894531,124.5,192.89999389648438,5.0,-0.07967550307512283,,,94.0,89.04803466796875,,179.81198120117188,,,664.0,,,159.0,,,,,,9.0,,,,,0.0,131.0,0.0,,1.0,9731.400390625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3920934736,"Aug 16, 2020, 10:15:26 AM",Od Tatier k Dunaju #3,Run,"",2548,8.57,192.0,159,false,"",activities/4196891799.fit.gz,,,2548.0,2497.0,8570.599609375,5.099999904632568,3.432358741760254,17.040000915527344,14.34000015258789,133.8000030517578,148.39999389648438,8.899999618530273,0.031503044068813324,,,94.0,89.61026763916016,,178.3361358642578,,,626.0,,,159.0,,,,,,10.0,,,,,0.0,152.0,0.0,,1.0,8593.599609375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3937196726,"Aug 19, 2020, 4:03:52 PM",Zone 2 run,Run,"",1938,4.18,143.0,13,false,"",activities/4214561732.fit.gz,,,1938.0,1934.0,4182.7001953125,5.5,2.1627197265625,3.0199999809265137,24.020000457763672,218.10000610351562,239.10000610351562,1.2000000476837158,-0.502068042755127,,,83.0,76.71076965332031,,135.69979858398438,,,286.0,,,13.0,,,,,,3.0,,,,,0.0,16.0,0.0,,1.0,4153.39990234375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3950610369,"Aug 22, 2020, 9:46:56 AM",Lunch Run,Run,"",8936,19.87,182.0,432,false,"",activities/4228939298.fit.gz,,,8936.0,8730.0,19876.599609375,4.300000190734863,2.27681565284729,701.9000244140625,714.9000244140625,225.60000610351562,563.0,21.0,-0.0654035434126854,,,94.0,76.76359558105469,,170.1883544921875,,,1845.0,,,432.0,,,,,,10.0,,,,,0.0,533.0,0.0,,1.0,22795.599609375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3957519657,"Aug 24, 2020, 3:55:04 AM",Grey zone run,Run,"",3058,8.04,163.0,83,false,"",activities/4236349214.fit.gz,,,3058.0,3058.0,8040.0,8.800000190734863,2.629169464111328,216.9763641357422,219.87600708007812,381.6000061035156,572.7999877929688,20.200000762939453,-0.03606965020298958,,,92.0,80.71832275390625,,153.60418701171875,,,594.0,,,83.0,,,,,,3.0,,,,,0.0,25.0,0.0,,1.0,8748.0,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3966968918,"Aug 26, 2020, 3:29:34 AM",Morning Run,Run,,9228,24.04,176.0,301,false,"",activities/4246410770.fit.gz,,,9228.0,8911.0,24044.80078125,5.599999904632568,2.6983280181884766,527.4199829101562,527.4199829101562,313.29998779296875,692.5,21.100000381469727,0.0,,,116.0,84.00238800048828,,160.704833984375,,,1657.0,,,301.0,,,,,,,,,,,,,0.0,,1.0,25622.80078125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3974050614,"Aug 27, 2020, 3:42:18 PM",Zone 2,Run,"",1323,3.27,146.0,14,false,"",activities/4253968444.fit.gz,,,1323.0,1323.0,3274.800048828125,3.0,2.47528338432312,41.02000045776367,40.619998931884766,422.79998779296875,428.79998779296875,5.199999809265137,0.012214486487209797,,,85.0,82.5007553100586,,140.66566467285156,,,234.0,,,14.0,,,,,,1.0,,,,,0.0,2.0,0.0,,1.0,3345.89990234375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3998076180,"Aug 31, 2020, 10:26:29 AM",Lunch Run,Run,"",1556,3.92,148.0,15,false,"",activities/4279689959.fit.gz,,,1556.0,1556.0,3919.0,4.300000190734863,2.5186374187469482,5.579999923706055,19.979999542236328,218.10000610351562,238.39999389648438,6.900000095367432,-0.36744067072868347,,,84.0,81.83279418945312,,139.7209014892578,,,269.0,,,15.0,,,,,,,,,,,0.0,,0.0,,1.0,3910.0,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
3998076559,"Sep 1, 2020, 7:19:00 PM",Night Run,Run,"",1974,4.63,144.0,18,false,"",activities/4279690378.fit.gz,,,1974.0,1974.0,4629.39990234375,3.200000047683716,2.3451874256134033,25.33333396911621,27.33329963684082,238.39999389648438,247.8000030517578,1.7999999523162842,-0.04320214316248894,,,84.0,81.91568756103516,,139.23910522460938,,,318.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,4641.7001953125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4007591871,"Sep 3, 2020, 7:42:27 PM",Night Run,Run,,4299,10.04,147.0,35,false,"",activities/4289788806.fit.gz,,,4299.0,4299.0,10044.0,5.599999904632568,2.336357355117798,31.940000534057617,32.84000015258789,219.89999389648438,239.3000030517578,8.0,-0.008960573934018612,,,84.0,80.53860473632812,,138.43356323242188,,,656.0,,,35.0,,,,,,,,,,,,,0.0,,1.0,10090.5,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4013555593,"Sep 5, 2020, 4:56:25 AM",Morning Run,Run,,7765,16.88,150.0,64,false,"",activities/4295822483.fit.gz,,,7765.0,7753.0,16887.099609375,4.400000095367432,2.1781375408172607,490.7652282714844,490.865234375,238.39999389648438,425.0,23.100000381469727,-0.000592168013099581,,,95.0,74.39280700683594,,138.16664123535156,,,1013.0,,,64.0,,,,,,,,,,,,,0.0,,1.0,18731.19921875,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4033012349,"Sep 7, 2020, 1:49:38 AM",Night Run,Run,"",2076,5.05,144.0,18,false,"",activities/4316474567.fit.gz,,,2076.0,2071.0,5056.5,5.0,2.4415740966796875,29.56333351135254,30.663299560546875,236.1999969482422,248.8000030517578,2.0999999046325684,-0.021754177287220955,,,84.0,81.87300109863281,,138.4884033203125,,,323.0,,,18.0,,,,,,2.0,,,,,0.0,9.0,0.0,,1.0,5072.89990234375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4033012513,"Sep 8, 2020, 3:12:59 AM",Morning Run,Run,"",2032,5.02,146.0,18,false,"",activities/4316474762.fit.gz,,,2032.0,2032.0,5027.2998046875,3.700000047683716,2.474065065383911,30.59666633605957,31.496700286865234,236.1999969482422,249.3000030517578,1.899999976158142,-0.017902253195643425,,,85.0,82.19989776611328,,139.04824829101562,,,326.0,,,18.0,,,,,,,,,,,0.0,,0.0,,1.0,5045.7998046875,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4033012780,"Sep 9, 2020, 3:10:25 AM",10km PR attempt,Run,"",2623,10.06,190.0,172,false,"",activities/4316475046.fit.gz,,,2623.0,2623.0,10062.400390625,5.300000190734863,3.8362181186676025,5.420000076293945,26.920000076293945,215.6999969482422,237.3000030517578,1.7000000476837158,-0.21366672217845917,,,96.0,88.8215103149414,,181.21243286132812,,,624.0,,,172.0,,,,,,9.0,,,,,0.0,131.0,0.0,,1.0,10035.7001953125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4086732774,"Sep 17, 2020, 3:30:17 PM",Afternoon Run,Run,,2412,7.45,183.0,132,false,"",activities/4373230220.fit.gz,,,2412.0,2412.0,7450.7001953125,4.800000190734863,3.0890133380889893,52.567501068115234,52.467498779296875,226.60000610351562,230.10000610351562,2.299999952316284,0.0013421557378023863,,,88.0,82.05046081542969,,173.0286102294922,,,551.0,,,132.0,,,,,,,,,,,,,0.0,,1.0,7467.5,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4086734614,"Sep 20, 2020, 8:00:06 AM",Crossrun Opatová,Run,"",5700,15.06,193.0,335,false,"",activities/4373232099.fit.gz,,,5700.0,5680.0,15060.599609375,5.900000095367432,2.6515140533447266,577.0900268554688,578.8900146484375,257.29998779296875,653.0999755859375,30.0,-0.011951714754104614,,,124.0,76.46770477294922,,175.9913787841797,,,1263.0,,,335.0,,,,,,9.0,,,,,0.0,284.0,0.0,,1.0,17428.80078125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4097987824,"Sep 22, 2020, 4:52:32 PM",Evening Run,Run,,2842,8.46,189.0,135,false,"",activities/4385154445.fit.gz,,,2842.0,2842.0,8461.7001953125,6.199999809265137,2.977375030517578,206.42999267578125,206.42999267578125,238.1999969482422,445.3999938964844,15.699999809265137,0.0,,,117.0,83.82986450195312,,169.33462524414062,,,600.0,,,135.0,,,,,,,,,,,,,0.0,,1.0,9063.900390625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4106443020,"Sep 24, 2020, 1:41:56 PM",Up,Run,"",2071,4.92,187.0,106,false,"",activities/4394060996.fit.gz,,,2071.0,2056.0,4922.89990234375,4.099999904632568,2.39440655708313,298.6533203125,65.15299987792969,238.6999969482422,517.5999755859375,27.399999618530273,4.743139266967773,,,87.0,76.99075317382812,,171.4586181640625,,,449.0,,,106.0,,,,,,8.0,,,,,0.0,88.0,0.0,,1.0,6326.39990234375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4106443322,"Sep 24, 2020, 2:18:55 PM",Down,Run,"",882,3.05,179.0,40,false,"",activities/4394061404.fit.gz,,,882.0,882.0,3057.5,4.699999809265137,3.466553211212158,0.0,228.0,248.39999389648438,478.8999938964844,5.699999809265137,-7.457072734832764,,,92.0,84.21995544433594,,168.1394500732422,,,191.0,,,40.0,,,,,,6.0,,,,,0.0,23.0,0.0,,1.0,2832.89990234375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4145283272,"Oct 2, 2020, 9:13:23 AM",Lunch Run,Run,,3453,7.48,166.0,66,false,"",activities/4435367008.fit.gz,,,3453.0,3420.0,7484.5,4.300000190734863,2.188450336456299,291.16094970703125,291.3609619140625,587.2999877929688,763.5999755859375,33.29999923706055,-0.002672189148142934,,,98.0,71.91033172607422,,146.91287231445312,,,576.0,,,66.0,,,,,,,,,,,,,0.0,,1.0,8748.099609375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4145285397,"Oct 3, 2020, 10:21:24 AM",Lunch Run,Run,,9604,21.27,182.0,329,false,"",activities/4435369183.fit.gz,,,9604.0,9504.0,21271.69921875,4.5,2.2381839752197266,791.9722900390625,793.5723266601562,586.5999755859375,868.4000244140625,32.29999923706055,-0.007521730847656727,,,121.0,72.88458251953125,,161.99844360351562,,,1760.0,,,329.0,,,,,,,,,,,,,0.0,,1.0,24649.19921875,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4206823949,"Oct 17, 2020, 11:41:30 AM",Afternoon Run,Run,,3340,10.10,184.0,140,false,"",activities/4500749535.fit.gz,,,3340.0,3327.0,10104.0,4.199999809265137,3.0369701385498047,41.212501525878906,43.912498474121094,219.89999389648438,254.39999389648438,7.900000095367432,-0.02672209031879902,,,90.0,83.05440521240234,,166.27171325683594,,,735.0,,,140.0,,,,,,,,,,,,,0.0,,1.0,10151.099609375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4239559172,"Oct 22, 2020, 1:23:02 PM",Afternoon Run,Run,,3274,7.39,161.0,56,false,"",activities/4535427248.fit.gz,,,3274.0,3272.0,7390.39990234375,17.700000762939453,2.2586796283721924,199.8285675048828,204.8285675048828,240.89999389648438,446.5,12.100000381469727,-0.06765533983707428,,,82.0,71.9425277709961,,145.7733917236328,,,500.0,,,56.0,,,,,,,,,,,,,0.0,,1.0,8093.60009765625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4239559555,"Oct 23, 2020, 3:37:28 AM",Zone 2,Run,"",4415,10.04,146.0,33,false,"",activities/4535427651.fit.gz,,,4415.0,4413.0,10043.400390625,6.400000095367432,2.275866746902466,29.739999771118164,26.739999771118164,220.0,239.10000610351562,7.900000095367432,0.02987036295235157,,,84.0,79.45502471923828,,137.6603240966797,,,652.0,,,33.0,,,,,,,,,,,0.0,,0.0,,1.0,10094.099609375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4239785262,"Oct 25, 2020, 4:10:07 AM",Morning Run,Run,"",7310,15.56,188.0,139,false,"",activities/4535671708.fit.gz,,,7310.0,7309.0,15559.7001953125,5.800000190734863,2.1288411617279053,500.91546630859375,498.7149963378906,238.5,661.5,37.0,0.014139089733362198,,,120.0,72.99201965332031,,148.1405029296875,,,1059.0,,,139.0,,,,,,5.0,,,,,0.0,131.0,0.0,,1.0,17253.80078125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4265068441,"Oct 31, 2020, 4:59:14 AM",Morning Run,Run,,1655,5.02,197.0,101,false,"",activities/4562471198.fit.gz,,,1655.0,1640.0,5028.39990234375,4.800000190734863,3.0660974979400635,167.75238037109375,155.75238037109375,241.0,410.1000061035156,14.899999618530273,0.23864449560642242,,,90.0,82.99754333496094,,178.8353729248047,,,382.0,,,101.0,,,,,,,,,,,,,0.0,,1.0,5592.39990234375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4270148428,"Nov 1, 2020, 4:31:22 AM",Morning Run,Run,,11018,21.11,167.0,181,false,"",activities/4567890371.fit.gz,,,11018.0,10791.0,21118.19921875,3.9000000953674316,1.9570196866989136,735.0093994140625,734.609375,238.39999389648438,661.5,34.0,0.0018941008020192385,,,124.0,69.05943298339844,,145.21083068847656,,,1469.0,,,181.0,,,,,,,,,,,,,0.0,,1.0,23942.69921875,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4299983147,"Nov 6, 2020, 2:58:13 PM",Afternoon Run,Run,,475,2.03,192.0,21,false,"",activities/4596715081.fit.gz,,,475.0,475.0,2029.699951171875,5.5,4.27305269241333,0.0,11.100000381469727,226.8000030517578,238.89999389648438,1.100000023841858,-0.5468788743019104,,,91.0,88.40717315673828,,169.80801391601562,,,103.0,,,21.0,,,,,,,,,,,,,0.0,,1.0,2012.199951171875,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4307738998,"Nov 8, 2020, 9:08:49 AM",Morning Walk,Walk,,3046,2.44,168.0,49,false,"",activities/4604945733.fit.gz,,,3046.0,2827.0,2441.5,1.7000000476837158,0.8636363744735718,429.3833312988281,13.983333587646484,486.79998779296875,920.7999877929688,49.70000076293945,17.014131546020508,,,78.0,49.57914352416992,,146.93222045898438,,,514.0,,,49.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4307743287,"Nov 8, 2020, 10:21:13 AM",Lunch Run,Run,,9167,17.62,183.0,392,false,"",activities/4604949921.fit.gz,,,9167.0,8865.0,17622.80078125,4.400000095367432,1.9879075288772583,681.8272705078125,1121.6273193359375,472.1000061035156,956.2000122070312,35.70000076293945,-2.4956307411193848,,,117.0,69.39654541015625,,166.90858459472656,,,1784.0,,,392.0,,,,,,,,,,,,,0.0,,1.0,21218.099609375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4364861418,"Nov 20, 2020, 12:47:54 PM",Afternoon Run,Run,,2732,7.09,183.0,110,false,"",activities/4665396821.fit.gz,,,2732.0,2713.0,7094.0,5.099999904632568,2.6148176193237305,241.74000549316406,263.1400146484375,221.8000030517578,438.79998779296875,37.79999923706055,-0.3016633689403534,,,89.0,79.63639831542969,,165.3278045654297,,,558.0,,,110.0,,,,,,,,,,,,,0.0,,1.0,8121.10009765625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4444307347,"Dec 5, 2020, 5:04:32 AM",Morning Run,Run,,1574,3.61,147.0,12,false,"",activities/4749531953.fit.gz,,,1574.0,1574.0,3610.199951171875,3.9000000953674316,2.293646812438965,21.13249969482422,23.13249969482422,237.3000030517578,255.5,5.900000095367432,-0.055398594588041306,,,83.0,79.46808624267578,,137.88670349121094,,,231.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,3619.89990234375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4444307462,"Dec 7, 2020, 5:03:39 AM",Morning Run,Run,,1410,3.25,145.0,11,false,"",activities/4749532071.fit.gz,,,1410.0,1410.0,3253.60009765625,2.700000047683716,2.3075177669525146,19.84000015258789,20.639999389648438,239.89999389648438,248.0,1.899999976158142,-0.024588149040937424,,,83.0,80.10496520996094,,137.8170166015625,,,213.0,,,11.0,,,,,,,,,,,,,0.0,,1.0,3265.199951171875,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4444307605,"Dec 8, 2020, 4:45:42 AM",Morning Run,Run,,1526,3.44,145.0,10,false,"",activities/4749532234.fit.gz,,,1526.0,1526.0,3445.39990234375,3.200000047683716,2.257798194885254,20.505714416503906,22.90571403503418,237.39999389648438,255.5,5.400000095367432,-0.06965809315443039,,,82.0,79.13284301757812,,136.6061553955078,,,221.0,,,10.0,,,,,,,,,,,,,0.0,,1.0,3455.300048828125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4453033137,"Dec 9, 2020, 4:47:11 AM",Morning Run,Run,,1702,3.90,148.0,17,false,"",activities/4758686515.fit.gz,,,1702.0,1702.0,3904.800048828125,5.099999904632568,2.2942421436309814,23.543333053588867,23.543333053588867,237.3000030517578,255.5,6.699999809265137,0.0,,,83.0,79.79503631591797,,139.7283935546875,,,253.0,,,17.0,,,,,,,,,,,,,0.0,,1.0,3919.0,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4453033365,"Dec 10, 2020, 5:15:06 AM",Morning Run,Run,,1789,6.03,188.0,96,false,"",activities/4758686737.fit.gz,,,1789.0,1789.0,6030.2001953125,4.599999904632568,3.3707098960876465,50.400001525878906,52.29999923706055,228.0,280.8999938964844,7.599999904632568,-0.031508076936006546,,,89.0,84.9306869506836,,172.5807647705078,,,383.0,,,96.0,,,,,,,,,,,,,0.0,,1.0,6103.39990234375,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4458379962,"Dec 11, 2020, 10:42:02 AM",Lunch Run,Run,,13511,28.55,186.0,583,false,"",activities/4764306935.fit.gz,,,13511.0,13207.0,28552.19921875,10.899999618530273,2.1618990898132324,1089.943359375,1109.0433349609375,220.6999969482422,654.5,22.899999618530273,-0.0668950229883194,,,124.0,73.25221252441406,,167.2299346923828,,,2373.0,,,583.0,,,,,,,,,,,,,0.0,,1.0,33272.30078125,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4470693870,"Dec 14, 2020, 6:09:00 AM",Morning Run,Run,,1570,3.37,146.0,12,false,"",activities/4777298745.fit.gz,,,1570.0,1570.0,3372.800048828125,3.5,2.148280143737793,25.58333396911621,25.78333282470703,238.8000030517578,266.29998779296875,10.699999809265137,-0.005929791368544102,,,84.0,80.58200073242188,,137.64071655273438,,,221.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,3402.10009765625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4501751350,"Dec 19, 2020, 6:38:29 AM",Morning Run,Run,,1320,3.16,149.0,12,false,"",activities/4810081740.fit.gz,,,1320.0,1318.0,3168.39990234375,3.0999999046325684,2.4039454460144043,19.462223052978516,21.262222290039062,239.0,248.0,1.899999976158142,-0.05681100860238075,,,84.0,82.12461853027344,,138.76292419433594,,,209.0,,,12.0,,,,,,,,,,,,,0.0,,1.0,3177.60009765625,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
4522807600,"Dec 26, 2020, 7:22:39 AM",Morning Run,Run,,2305,7.02,183.0,117,false,"",activities/4832377633.fit.gz,,,2305.0,2296.0,7028.2001953125,6.800000190734863,3.061062812805176,232.75999450683594,224.55999755859375,241.10000610351562,478.6000061035156,43.20000076293945,0.1166728287935257,,,91.0,85.14404296875,,171.04747009277344,,,484.0,,,117.0,,,,,,,,,,,,,0.0,,1.0,7895.0,,,,,,,,,,,,,,,,6390988.0,,,,,,,,,,,,,,
